tick,unique-id,state,infection-start,infector-id,num-infected,masked
60,S,-1,-1,0,false,0
16,S,-1,-1,0,false,0
49,S,-1,-1,0,false,0
69,S,-1,-1,0,false,0
91,S,-1,-1,0,false,0
84,S,-1,-1,0,false,0
17,S,-1,-1,0,false,0
28,S,-1,-1,0,false,0
46,S,-1,-1,0,false,0
71,S,-1,-1,0,false,0
35,S,-1,-1,0,false,0
59,S,-1,-1,0,false,0
36,S,-1,-1,0,false,0
55,S,-1,-1,0,false,0
4,S,-1,-1,0,false,0
67,S,-1,-1,0,false,0
26,S,-1,-1,0,false,0
53,S,-1,-1,0,false,0
85,S,-1,-1,0,false,0
15,S,-1,-1,0,false,0
86,S,-1,-1,0,false,0
57,S,-1,-1,0,false,0
33,IS,0,-1,0,false,0
52,S,-1,-1,0,false,0
93,S,-1,-1,0,false,0
22,S,-1,-1,0,false,0
78,S,-1,-1,0,false,0
9,S,-1,-1,0,false,0
30,S,-1,-1,0,false,0
19,S,-1,-1,0,false,0
10,S,-1,-1,0,false,0
40,S,-1,-1,0,false,0
12,S,-1,-1,0,false,0
89,S,-1,-1,0,false,0
6,IS,0,-1,0,false,0
70,S,-1,-1,0,false,0
58,S,-1,-1,0,false,0
11,S,-1,-1,0,false,0
75,S,-1,-1,0,false,0
41,S,-1,-1,0,false,0
27,S,-1,-1,0,false,0
1,S,-1,-1,0,false,0
79,S,-1,-1,0,false,0
87,S,-1,-1,0,false,0
24,S,-1,-1,0,false,0
8,S,-1,-1,0,false,0
2,S,-1,-1,0,false,0
65,IA,0,-1,0,false,0
13,S,-1,-1,0,false,0
5,S,-1,-1,0,false,0
45,S,-1,-1,0,false,0
97,S,-1,-1,0,false,0
32,S,-1,-1,0,false,0
21,S,-1,-1,0,false,0
23,S,-1,-1,0,false,0
25,IA,0,-1,0,false,0
92,S,-1,-1,0,false,0
68,S,-1,-1,0,false,0
98,S,-1,-1,0,false,0
0,S,-1,-1,0,false,0
96,S,-1,-1,0,false,0
47,S,-1,-1,0,false,0
34,S,-1,-1,0,false,0
38,S,-1,-1,0,false,0
99,S,-1,-1,0,false,0
20,S,-1,-1,0,false,0
88,S,-1,-1,0,false,0
90,S,-1,-1,0,false,0
39,S,-1,-1,0,false,0
