tick,unique-id,state,infection-start,infector-id,num-infected,masked
3,IS,0,5,0,false,0
9,IS,0,5,0,false,0
8,S,-1,-1,0,false,0
1,S,-1,-1,0,false,0
2,S,-1,-1,0,false,0
7,S,-1,-1,0,false,0
6,S,-1,-1,0,false,0
5,IS,0,-1,4,false,0
4,S,-1,-1,0,false,0
0,S,-1,-1,0,false,0
3,IS,0,5,4,false,1
9,IS,0,5,0,false,1
8,IS,1,3,0,false,1
1,IS,1,3,0,false,1
2,S,-1,-1,0,false,1
7,S,-1,-1,0,false,1
6,S,-1,-1,0,false,1
5,IS,0,-1,4,false,1
4,S,-1,-1,0,false,1
0,S,-1,-1,0,false,1
3,IS,0,5,4,false,2
9,IS,0,5,0,false,2
8,IS,1,3,0,false,2
1,IS,1,3,0,false,2
2,S,-1,-1,0,false,2
7,S,-1,-1,0,false,2
6,S,-1,-1,0,false,2
5,IS,0,-1,4,false,2
4,S,-1,-1,0,false,2
0,S,-1,-1,0,false,2
3,IS,0,5,4,false,3
9,IS,0,5,0,false,3
8,IS,1,3,2,false,3
1,IS,1,3,0,false,3
2,S,-1,-1,0,false,3
7,S,-1,-1,0,false,3
6,S,-1,-1,0,false,3
5,IS,0,-1,4,false,3
4,S,-1,-1,0,false,3
0,IA,3,8,0,false,3
3,R,0,5,4,false,4
9,IS,0,5,0,false,4
8,IS,1,3,2,false,4
1,R,1,3,0,false,4
2,S,-1,-1,0,false,4
7,S,-1,-1,0,false,4
6,S,-1,-1,0,false,4
5,IS,0,-1,4,false,4
4,S,-1,-1,0,false,4
0,IA,3,8,0,false,4
3,R,0,5,4,false,5
9,IS,0,5,0,false,5
8,IS,1,3,2,false,5
1,R,1,3,0,false,5
2,S,-1,-1,0,false,5
7,S,-1,-1,0,false,5
6,S,-1,-1,0,false,5
5,IS,0,-1,4,false,5
4,S,-1,-1,0,false,5
0,R,3,8,0,false,5
3,R,0,5,4,false,6
9,IS,0,5,0,false,6
8,IS,1,3,2,false,6
1,R,1,3,0,false,6
2,S,-1,-1,0,false,6
7,S,-1,-1,0,false,6
6,S,-1,-1,0,false,6
5,IS,0,-1,4,false,6
4,S,-1,-1,0,false,6
0,R,3,8,0,false,6
3,R,0,5,4,false,7
9,IS,0,5,0,false,7
8,R,1,3,2,false,7
1,R,1,3,0,false,7
2,S,-1,-1,0,false,7
7,S,-1,-1,0,false,7
6,S,-1,-1,0,false,7
5,IS,0,-1,4,false,7
4,S,-1,-1,0,false,7
0,R,3,8,0,false,7
3,R,0,5,4,false,8
9,IS,0,5,2,false,8
8,R,1,3,2,false,8
1,R,1,3,0,false,8
2,IA,8,9,0,false,8
7,S,-1,-1,0,false,8
6,S,-1,-1,0,false,8
5,IS,0,-1,4,false,8
4,S,-1,-1,0,false,8
0,R,3,8,0,false,8
3,R,0,5,4,false,9
9,IS,0,5,2,false,9
8,R,1,3,2,false,9
1,R,1,3,0,true,9
2,IA,8,9,2,false,9
7,S,-1,-1,0,false,9
6,S,-1,-1,0,false,9
5,IS,0,-1,4,false,9
4,IA,9,2,0,false,9
0,R,3,8,0,false,9
3,R,0,5,4,false,10
9,IS,0,5,2,false,10
8,R,1,3,2,false,10
1,R,1,3,0,false,10
2,IA,8,9,2,false,10
7,S,-1,-1,0,false,10
6,S,-1,-1,0,false,10
5,IS,0,-1,4,false,10
4,IA,9,2,0,false,10
0,R,3,8,0,false,10
3,R,0,5,4,false,11
9,R,0,5,2,true,11
8,R,1,3,2,false,11
1,R,1,3,0,false,11
2,IA,8,9,4,false,11
7,S,-1,-1,0,false,11
6,IA,11,2,0,false,11
5,IS,0,-1,4,false,11
4,IA,9,2,0,false,11
0,R,3,8,0,false,11
3,R,0,5,4,false,12
9,R,0,5,2,false,12
8,R,1,3,2,false,12
1,R,1,3,0,false,12
2,IA,8,9,4,false,12
7,S,-1,-1,0,false,12
6,IA,11,2,0,false,12
5,IS,0,-1,4,false,12
4,IA,9,2,0,false,12
0,R,3,8,0,false,12
3,R,0,5,4,false,13
9,R,0,5,2,false,13
8,R,1,3,2,false,13
1,R,1,3,0,false,13
2,IA,8,9,4,false,13
7,IA,13,6,0,false,13
6,IA,11,2,2,false,13
5,IS,0,-1,4,false,13
4,IA,9,2,0,false,13
0,R,3,8,0,false,13
3,R,0,5,4,false,14
9,R,0,5,2,false,14
8,R,1,3,2,false,14
1,R,1,3,0,false,14
2,IA,8,9,4,false,14
7,IA,13,6,0,false,14
6,R,11,2,2,false,14
5,IS,0,-1,4,false,14
4,IA,9,2,0,false,14
0,R,3,8,0,false,14
3,R,0,5,4,false,15
9,R,0,5,2,false,15
8,R,1,3,2,false,15
1,R,1,3,0,false,15
2,IA,8,9,4,false,15
7,IA,13,6,0,false,15
6,R,11,2,2,false,15
5,IS,0,-1,4,false,15
4,IA,9,2,0,false,15
0,R,3,8,0,false,15
3,R,0,5,4,false,16
9,R,0,5,2,false,16
8,R,1,3,2,false,16
1,R,1,3,0,false,16
2,IA,8,9,4,false,16
7,IA,13,6,0,false,16
6,R,11,2,2,false,16
5,IS,0,-1,4,false,16
4,IA,9,2,0,false,16
0,R,3,8,0,false,16
3,R,0,5,4,false,17
9,R,0,5,2,false,17
8,R,1,3,2,false,17
1,R,1,3,0,false,17
2,IA,8,9,4,false,17
7,IA,13,6,0,false,17
6,R,11,2,2,false,17
5,IS,0,-1,4,false,17
4,IA,9,2,0,false,17
0,R,3,8,0,false,17
3,R,0,5,4,false,18
9,R,0,5,2,false,18
8,R,1,3,2,false,18
1,R,1,3,0,false,18
2,IA,8,9,4,false,18
7,IA,13,6,0,false,18
6,R,11,2,2,false,18
5,IS,0,-1,4,false,18
4,IA,9,2,0,false,18
0,R,3,8,0,false,18
3,R,0,5,4,false,19
9,R,0,5,2,false,19
8,R,1,3,2,false,19
1,R,1,3,0,false,19
2,IA,8,9,4,false,19
7,IA,13,6,0,true,19
6,R,11,2,2,false,19
5,IS,0,-1,4,false,19
4,R,9,2,0,false,19
0,R,3,8,0,false,19
3,R,0,5,4,false,20
9,R,0,5,2,false,20
8,R,1,3,2,false,20
1,R,1,3,0,false,20
2,IA,8,9,4,false,20
7,IA,13,6,0,false,20
6,R,11,2,2,false,20
5,IS,0,-1,4,false,20
4,R,9,2,0,false,20
0,R,3,8,0,false,20
3,R,0,5,4,false,21
9,R,0,5,2,false,21
8,R,1,3,2,false,21
1,R,1,3,0,false,21
2,IA,8,9,4,false,21
7,IA,13,6,0,false,21
6,R,11,2,2,false,21
5,IS,0,-1,4,false,21
4,R,9,2,0,false,21
0,R,3,8,0,false,21
3,R,0,5,4,false,22
9,R,0,5,2,false,22
8,R,1,3,2,false,22
1,R,1,3,0,false,22
2,IA,8,9,4,false,22
7,IA,13,6,0,false,22
6,R,11,2,2,false,22
5,IS,0,-1,4,false,22
4,R,9,2,0,false,22
0,R,3,8,0,false,22
3,R,0,5,4,false,23
9,R,0,5,2,false,23
8,R,1,3,2,false,23
1,R,1,3,0,false,23
2,IA,8,9,4,false,23
7,IA,13,6,0,false,23
6,R,11,2,2,false,23
5,IS,0,-1,4,false,23
4,R,9,2,0,false,23
0,R,3,8,0,false,23
3,R,0,5,4,false,24
9,R,0,5,2,false,24
8,R,1,3,2,false,24
1,R,1,3,0,false,24
2,IA,8,9,4,false,24
7,IA,13,6,0,false,24
6,R,11,2,2,false,24
5,IS,0,-1,4,false,24
4,R,9,2,0,false,24
0,R,3,8,0,false,24
3,R,0,5,4,false,25
9,R,0,5,2,false,25
8,R,1,3,2,false,25
1,R,1,3,0,false,25
2,IA,8,9,4,false,25
7,IA,13,6,0,false,25
6,R,11,2,2,false,25
5,IS,0,-1,4,false,25
4,R,9,2,0,false,25
0,R,3,8,0,false,25
3,R,0,5,4,false,26
9,R,0,5,2,false,26
8,R,1,3,2,false,26
1,R,1,3,0,false,26
2,R,8,9,4,false,26
7,R,13,6,0,false,26
6,R,11,2,2,false,26
5,IS,0,-1,4,false,26
4,R,9,2,0,false,26
0,R,3,8,0,false,26
3,R,0,5,4,false,27
9,R,0,5,2,false,27
8,R,1,3,2,false,27
1,R,1,3,0,false,27
2,R,8,9,4,false,27
7,R,13,6,0,false,27
6,R,11,2,2,false,27
5,IS,0,-1,4,false,27
4,R,9,2,0,true,27
0,R,3,8,0,false,27
3,R,0,5,4,false,28
9,R,0,5,2,false,28
8,R,1,3,2,false,28
1,R,1,3,0,false,28
2,R,8,9,4,false,28
7,R,13,6,0,false,28
6,R,11,2,2,false,28
5,IS,0,-1,4,false,28
4,R,9,2,0,false,28
0,R,3,8,0,false,28
3,R,0,5,4,false,29
9,R,0,5,2,false,29
8,R,1,3,2,false,29
1,R,1,3,0,false,29
2,R,8,9,4,false,29
7,R,13,6,0,false,29
6,R,11,2,2,false,29
5,IS,0,-1,4,false,29
4,R,9,2,0,false,29
0,R,3,8,0,false,29
3,R,0,5,4,false,30
9,R,0,5,2,false,30
8,R,1,3,2,false,30
1,R,1,3,0,false,30
2,R,8,9,4,false,30
7,R,13,6,0,false,30
6,R,11,2,2,false,30
5,IS,0,-1,4,false,30
4,R,9,2,0,false,30
0,R,3,8,0,false,30
3,R,0,5,4,true,31
9,R,0,5,2,false,31
8,R,1,3,2,false,31
1,R,1,3,0,false,31
2,R,8,9,4,false,31
7,R,13,6,0,false,31
6,R,11,2,2,false,31
5,IS,0,-1,4,false,31
4,R,9,2,0,false,31
0,R,3,8,0,false,31
3,R,0,5,4,true,32
9,R,0,5,2,false,32
8,R,1,3,2,false,32
1,R,1,3,0,false,32
2,R,8,9,4,false,32
7,R,13,6,0,false,32
6,R,11,2,2,false,32
5,IS,0,-1,4,false,32
4,R,9,2,0,false,32
0,R,3,8,0,false,32
3,R,0,5,4,false,33
9,R,0,5,2,false,33
8,R,1,3,2,false,33
1,R,1,3,0,false,33
2,R,8,9,4,false,33
7,R,13,6,0,false,33
6,R,11,2,2,false,33
5,IS,0,-1,4,false,33
4,R,9,2,0,false,33
0,R,3,8,0,false,33
3,R,0,5,4,false,34
9,R,0,5,2,false,34
8,R,1,3,2,false,34
1,R,1,3,0,false,34
2,R,8,9,4,false,34
7,R,13,6,0,false,34
6,R,11,2,2,false,34
5,IS,0,-1,4,false,34
4,R,9,2,0,false,34
0,R,3,8,0,false,34
3,R,0,5,4,false,35
9,R,0,5,2,false,35
8,R,1,3,2,false,35
1,R,1,3,0,false,35
2,R,8,9,4,false,35
7,R,13,6,0,false,35
6,R,11,2,2,false,35
5,IS,0,-1,4,false,35
4,R,9,2,0,false,35
0,R,3,8,0,false,35
3,R,0,5,4,false,36
9,R,0,5,2,false,36
8,R,1,3,2,false,36
1,R,1,3,0,false,36
2,R,8,9,4,false,36
7,R,13,6,0,false,36
6,R,11,2,2,true,36
5,IS,0,-1,4,false,36
4,R,9,2,0,false,36
0,R,3,8,0,true,36
3,R,0,5,4,false,37
9,R,0,5,2,false,37
8,R,1,3,2,false,37
1,R,1,3,0,false,37
2,R,8,9,4,false,37
7,R,13,6,0,false,37
6,R,11,2,2,false,37
5,IS,0,-1,4,false,37
4,R,9,2,0,false,37
0,R,3,8,0,true,37
3,R,0,5,4,false,38
9,R,0,5,2,false,38
8,R,1,3,2,false,38
1,R,1,3,0,false,38
2,R,8,9,4,false,38
7,R,13,6,0,false,38
6,R,11,2,2,false,38
5,IS,0,-1,4,false,38
4,R,9,2,0,false,38
0,R,3,8,0,false,38
3,R,0,5,4,false,39
9,R,0,5,2,false,39
8,R,1,3,2,false,39
1,R,1,3,0,false,39
2,R,8,9,4,false,39
7,R,13,6,0,false,39
6,R,11,2,2,false,39
5,IS,0,-1,4,false,39
4,R,9,2,0,false,39
0,R,3,8,0,false,39
3,R,0,5,4,false,40
9,R,0,5,2,false,40
8,R,1,3,2,false,40
1,R,1,3,0,false,40
2,R,8,9,4,false,40
7,R,13,6,0,false,40
6,R,11,2,2,false,40
5,IS,0,-1,4,false,40
4,R,9,2,0,false,40
0,R,3,8,0,false,40
3,R,0,5,4,false,41
9,R,0,5,2,false,41
8,R,1,3,2,true,41
1,R,1,3,0,false,41
